propertyId,address1,address2,city,states,zipcode,types,price
f5588498-ee23-4b21-a786-c73603e80dea,79521 Michele Well,Suite 288,South Russellhaven,Wisconsin,74799,Single family home,1511876
95a6454b-6363-4e5e-aa03-4060e61f311d,062 O'Kon Club,Apt. 948,Matildaborough,Michigan,67442-6267,Leasehold,20707137
1a567d46-b483-47dc-be41-d40798e6aa2d,81810 Sawayn Meadows,Suite 345,West Lonzoport,Alabama,54993,Condo - 4 or fewer stories,27312708
17532572-a834-412c-abb6-f3178aab86be,563 Onie Junction,Suite 440,McKenziechester,Utah,77112-3059,Mobile or manufactured,21054389
0e94e459-f0f3-4864-8b0f-2f962ccd7f3a,6194 Herminio Heights,Apt. 338,Stromanberg,California,98520,Leasehold,11165062
7e631726-5fdf-4ad9-bc05-439514b6c09e,8218 Kenyatta Prairie,Suite 502,West Mylesborough,Louisiana,50090,Leasehold,19953819
2e6625bd-2b31-45d4-8860-94ce7830ac14,74516 Satterfield Key,Apt. 859,Kochberg,Oklahoma,13929,Cooperative,11240382
4539befc-ab3b-441d-ad78-0c29df99e2a0,71354 Hessel Branch,Apt. 810,O'Connerside,New Hampshire,66915,Condo - 5+ stories,16120758
81d1312d-204c-4514-9f61-73a511fedcad,34048 Crooks Turnpike,Apt. 781,Pattieshire,Minnesota,55929-6612,Condo - 5+ stories,16944515
d9ab39ee-daf2-47f3-b9c9-d2ac594a23a4,10755 Ayla Estate,Apt. 515,Schmidtside,Hawaii,73608-1315,Cooperative,12383407
78adcad6-e24a-4623-8a65-8e86b7158f1c,8455 Welch View,Suite 108,Naomiberg,Montana,33812,Mobile or manufactured,20336776
8e2e082a-bddc-4a52-b779-87206aa7c2c2,556 Predovic Points,Suite 253,West Rubie,Hawaii,61718,Townhouse,6643066
abfd20d9-4b79-4d5f-b578-45a97ba08d67,391 Torrey Street,Apt. 804,New Adolphmouth,Nevada,60146,Modular,10036126
907a3ae8-92f7-4819-8a46-b858c76ec3c7,124 Rasheed Islands,Suite 011,Wilhelminemouth,Mississippi,72903,Single family home,25447409
9c382724-de08-4c94-ada6-7946613d8fd5,226 Walker Rapids,Apt. 972,Lake Verlieview,Idaho,47344,Single family home,19814187
a2a2568c-b066-4d5a-bd07-e2cbfd253299,0059 Konopelski Run,Suite 169,Danikaview,South Dakota,52941-6607,Modular,9234817
3d32bb3c-ed16-4694-b6cb-c0d0aa57a8ad,81164 Liza Hollow,Suite 158,Cristalland,Connecticut,09437,Cooperative,18467290
7f3ef784-1120-4b37-87c8-954c63ff78d6,4648 Braun Key,Suite 262,East Justicefurt,Vermont,08995,Cooperative,15320855
e3bfacbf-8999-4415-88d0-e7cc79a906d8,9235 Weimann Drive,Apt. 488,West Terranceview,Ohio,21308,Condo - 5+ stories,11650457
29044c36-80dc-43ce-a415-265325d6f0ee,9136 Schultz Street,Suite 910,Joefort,Wyoming,37477-3993,Townhouse,6845486
619bc26c-65a0-4303-90aa-58c98a002269,544 Mante Spring,Suite 970,Clementfort,Alaska,71066-0357,Townhouse,28749505
e3eb52d3-7133-4f67-bff1-fa8293ff42db,454 Desmond Station,Suite 842,Garrickton,Kansas,49190,Townhouse,1025736
fd43e202-446f-48bd-b8fd-28ec9f5dcc74,792 Mylene Fort,Suite 756,New Sonyaview,Missouri,02583,Modular,10308226
4deea42a-db1f-45c8-8fac-38c177341ff7,83574 Molly Causeway,Apt. 778,Erynbury,Minnesota,62573,Cooperative,12493851
106b5295-1d49-409b-8a69-e821b8d32eb1,97076 Gusikowski Freeway,Suite 109,Kozeyton,Mississippi,35137-5689,Modular,726406
ada082ee-99f7-4e11-b3d4-036a38ee658a,489 Kailee Trace,Suite 381,Port Martaberg,Vermont,67781,Single family home,14767560
2362ceea-3857-4fa3-8ac0-78c07fa3e1cf,0139 Iva Unions,Apt. 286,South Lilly,Utah,54333-8615,Condo - 4 or fewer stories,5594496
3975c477-8eb1-4aec-a1b7-4b1bbb6472e3,36884 White Way,Apt. 551,Adantown,Iowa,56546,Mobile or manufactured,12512286
b09015b0-ce20-482b-ae9d-3ec48ba8d52c,55298 Nova Square,Suite 083,Carrollport,Idaho,04435,Modular,8661592
0c4972fb-dea6-48bb-a3b2-474cd386b5e7,0200 Ivah Flats,Apt. 591,West Douglasfort,Delaware,57391,Modular,4101785
bdac2a5a-bbe9-4c64-8fc4-f97c90f33dda,098 Ortiz Canyon,Suite 386,South Brock,Massachusetts,48929-5057,Cooperative,27400649
3fc591c9-abbd-42c7-a883-876e5ce8ded7,719 Friesen Glen,Apt. 758,Wittingmouth,Vermont,77715-4355,Condo - 4 or fewer stories,11302699
9573c165-3340-4218-94d0-3cf8acd3ad1b,620 Coty Meadows,Apt. 966,Sharonchester,Louisiana,76283,Condo - 4 or fewer stories,11303153
d25de0a4-ac27-4b35-b32d-7a7e0c5a3d8f,8499 Abe Parks,Suite 418,North Lewland,Arizona,73285,Single family home,14578375
513e2626-c166-4dbb-87e4-76dc49f1fae9,964 Donnell Walk,Apt. 196,New Jasmin,West Virginia,90957,Mobile or manufactured,5777421
0935d334-c4bb-498c-91c5-b158251b26cb,635 Murphy Walks,Suite 509,North Ed,Georgia,51941-1062,Modular,7841509
771fdd02-e320-4919-95c2-5915db55d3ca,3825 Thiel Heights,Suite 714,New Jaymeton,North Dakota,80163-9077,Condo - 5+ stories,17954392
71da4255-faf9-47e4-8e39-c2323a26029a,0453 Polly Spur,Apt. 417,New Tyra,Missouri,01199,Condo - 4 or fewer stories,18224149
57b84fab-a5b2-4d93-a1fd-e1a2fcae45c1,94930 Zane Springs,Suite 986,Beierville,Kentucky,52079,Single family home,2760736
8da9d635-e68b-426f-9a65-d2c352362fcf,9166 Jamar Union,Apt. 444,Maiyaport,South Dakota,79310,Condo - 5+ stories,6863755
2d13ac5f-2697-44b3-8019-6034efa52d87,630 Connelly Lakes,Apt. 664,Erdmanport,Georgia,39034-7286,Condo - 4 or fewer stories,21237168
974afc38-a8f0-4497-b302-0718163ca8be,131 Sporer Underpass,Suite 824,East Keanuville,New York,23849-9066,Modular,24413929
55c0fff2-4588-4221-8d23-7a1352976731,383 Amie Mountains,Suite 229,Bruenstad,Oklahoma,75456-5566,Leasehold,10020005
d0bcd607-a4ce-4138-a0a7-8d074d2ec6da,32743 Lambert Union,Apt. 630,Diegoton,Missouri,55434-6479,Leasehold,28149183
dac6b03f-5d29-4c86-a187-6cb66e824ee7,2319 Rosenbaum Summit,Suite 587,East Judsonmouth,Oklahoma,59476,Cooperative,25505852
6ae81524-3073-49f3-aa94-af2e3072e47c,200 Kovacek Crossroad,Apt. 024,North Enrique,Kansas,08638,Cooperative,17331099
ec28753c-261e-42a4-9ba0-2945e0cbc9c3,47623 Geovanni Causeway,Suite 909,Brooksfurt,Louisiana,48181,Mobile or manufactured,21783404
1632787e-dc53-4520-82a3-499a2ee15512,4659 Jamil Cove,Suite 224,Croninfurt,Illinois,34849,Leasehold,14065330
a791a39f-e159-4bae-a105-7db051a51e6f,7166 Kemmer Drives,Suite 934,Stehrhaven,Michigan,80776-0594,Townhouse,7528633
0943fef9-0a24-4fa6-b692-a5a88dd7d782,4475 Jaden Roads,Suite 646,Caylaborough,North Dakota,87741,Leasehold,23738188
d082cceb-2ca7-47a4-ad15-43f84b1e2452,9611 Strosin Plains,Apt. 759,South Henderson,Idaho,88458-8873,Leasehold,24263609
b6bcdcb4-7784-4e19-a246-dd51975645f1,15130 Carmel Ramp,Suite 801,Lake Caseytown,Iowa,77795-4277,Leasehold,20023392
09ef7726-9864-4748-b453-164f33dfbdc1,96957 Gennaro Parkway,Suite 588,East Jerelmouth,Maryland,67322-6220,Cooperative,26610921
7cb5b76e-acc4-487a-8341-dc9a96340629,97995 Harvey Viaduct,Suite 055,Lake Shannonshire,Montana,98620-4573,Single family home,17271979
178460db-083d-40e1-8c0f-2ec5b9a9dcf7,29513 Herman Way,Apt. 440,Janaemouth,Texas,81779-0129,Cooperative,6342052
197c5892-944a-4c82-a17d-3ec5ea36d427,8702 Napoleon Corner,Apt. 461,Stromanstad,Idaho,01716,Leasehold,23862196
11882204-5bb8-4863-bc9c-2339e6584072,0082 Thad Greens,Apt. 608,North Trystan,Virginia,94717,Single family home,27154411
3cd5d4ac-239d-4a36-a48c-3cd6fd56e1f6,4895 Wolf Mews,Suite 500,Hickleport,New Mexico,82049,Leasehold,29023124
86962e48-d842-4224-88f5-4d2d40b42150,3837 Aurore Islands,Apt. 235,Lake Enriquetown,Maine,57515-1284,Cooperative,11722005
02b92151-4633-440b-aff5-f7b3d05eb5f3,965 Ryan Freeway,Suite 762,West Margaritafort,Utah,00911,Mobile or manufactured,2798765
f50d03ba-e11c-4590-8ee5-d166ce63ddfb,4183 Murphy Course,Apt. 783,Port Agustinaland,Washington,95893-1294,Condo - 5+ stories,13465316
d4246e55-1140-4ee4-8e94-b96fe696e67b,70225 Kub Overpass,Suite 118,Reynaville,Kansas,34168,Single family home,19347430
8bf299c2-adec-4a77-8842-5b66b1c0e171,8953 Dare Squares,Apt. 825,North Julius,Colorado,65670,Single family home,17326448
25a5ace6-9305-4587-9c88-b2f18850d4a8,48642 Winifred Divide,Suite 182,Ritchieshire,Missouri,92603-5652,Single family home,26124726
f21bb26a-8e29-460d-8ae7-2f232eacdaf4,56247 Lew Unions,Apt. 656,North Olga,Alaska,68476-3004,Cooperative,15781397
8b71ff89-8ec9-458b-957c-7780bb42709d,723 Kevon Path,Suite 322,East Clemensside,Connecticut,16748,Single family home,4050890
e870d2f6-45b7-43ca-b8ab-a42e59bb2feb,91403 Ward Forest,Apt. 354,Lawsonland,Kansas,24045,Condo - 5+ stories,11417777
1bf03110-e7ed-496d-b19c-c303e97169c2,341 Smith Summit,Suite 944,Reymundoside,Missouri,91019-3928,Townhouse,24619178
8e0d6aa7-5ecb-4354-afb9-c0c41a28b063,58204 Schmidt Streets,Suite 437,West Dasiaport,West Virginia,26006-8191,Leasehold,426685
e4ef13ce-58e2-4873-b523-327beb78373b,9062 Wintheiser Manors,Apt. 947,Hartmannburgh,North Carolina,04242-4706,Modular,15971796
2dd91f8d-8851-449e-bd6a-1369abf4d58e,164 Mueller Meadow,Suite 625,Kertzmannborough,Indiana,39002-4765,Single family home,29568421
3cdb6bbe-8be7-46c5-a17d-d1ab13ba4595,4611 Jast Mill,Suite 289,Kittyfurt,New York,75809,Townhouse,269565
83ce3bd5-38fc-44e9-9ad4-ff50dc301bfb,0656 Bode Trace,Apt. 090,Lake Claudiefort,Oregon,64618,Condo - 4 or fewer stories,24424231
7250adcc-5165-4720-9baa-c403f36990ba,17470 Camilla Crossing,Apt. 634,New Paulinemouth,Tennessee,73985-6384,Modular,1856212
f333650b-8bec-4dff-97b7-99bb74f5c21e,15104 Jameson Spurs,Apt. 292,East Brain,Delaware,44809-0164,Leasehold,6416094
a1d0cdad-7d26-4d60-98e4-276e2b6239ee,50094 Cheyanne Street,Apt. 195,Hettiefurt,Vermont,60619-5703,Leasehold,4722893
9fc5dd63-1ee0-499d-b622-121cceec9919,9742 Quitzon Canyon,Apt. 572,South Arianeburgh,Louisiana,88115,Modular,27246887
91b54a0f-734e-4dab-963e-695f852658db,428 Gerlach Shores,Suite 607,New Jeramyland,Wisconsin,51011-3518,Cooperative,7792156
7ed9b7ab-2af0-4367-9779-dafda125bfcf,262 Haag Course,Apt. 222,New Tyler,Rhode Island,33876,Condo - 5+ stories,27735257
0158ca5e-3950-4adb-8719-3c35cfb9b154,912 Ward Fork,Suite 961,Port Edd,Maine,94047-3896,Single family home,3695651
cbf93096-d1b0-4272-981b-f1ec3b78298c,505 Amari Locks,Apt. 445,North Alekview,Pennsylvania,96917,Condo - 5+ stories,28706006
d3b9a0a6-7a00-4927-bccb-b59d7e8718ac,9373 Hand Neck,Suite 551,North Colby,Minnesota,96348-9721,Cooperative,26637955
6970198c-4a99-477f-a0a1-7f184ec7ef31,04462 Koelpin Springs,Apt. 882,East Marlen,Washington,96272-4327,Leasehold,16421421
264a24f7-0643-4acf-9daf-7987ad57d137,720 Marley Coves,Suite 911,East Stuartville,Arkansas,72275,Condo - 4 or fewer stories,15940179
c470047d-fc47-48a5-bae5-144ac9fbe336,3269 Oran Throughway,Suite 592,Lake Nils,Michigan,80536-5346,Mobile or manufactured,21058270
5b9015be-97f1-458c-83ed-2e0244d07ae5,21118 Hodkiewicz Islands,Apt. 380,South Mohammed,Maine,12112-3496,Mobile or manufactured,18550991
c3e07af6-9dfd-4420-8277-46aece0e9cdf,87825 Heath Coves,Apt. 689,East Jayde,Vermont,21016,Single family home,12036970
0c0d71bb-ed7e-44a5-8fe1-93727317e644,2977 Kiehn Fork,Apt. 741,Port Meganefort,Wyoming,70577-8452,Modular,10587918
757b3874-f781-4164-9830-8d3a2680303f,585 Willms Spur,Suite 643,Predovicborough,Massachusetts,65247-2106,Cooperative,6244794
181bdd9a-5815-442e-8a07-ed36346cbd33,693 Cleo Summit,Suite 024,Gerholdhaven,New York,91201,Condo - 4 or fewer stories,27491228
25191464-f307-4145-9dd3-ec58bbe260a3,791 Moore Burgs,Suite 582,Jessefort,Wyoming,54567-6834,Townhouse,29498119
da8014dc-ab3f-488d-9223-9f68ae031624,6589 Kautzer Rapid,Apt. 161,Bernierside,New York,20706-0625,Mobile or manufactured,27526401
28878aec-7ebe-41fd-83dc-8678fc92b0f2,52901 Hammes Pines,Apt. 304,East Cedrick,Wisconsin,19778-0785,Condo - 4 or fewer stories,1992791
f6509bc6-d743-451e-b904-42ef86172422,930 Dusty Throughway,Suite 560,Mitchellland,North Carolina,04475,Modular,7520730
f8cd46cc-b0d8-49e6-b193-533b731b5c87,07962 Bradford Oval,Suite 486,Lonnyport,New York,99035-1416,Single family home,18591880
cc99a185-9f8f-4c83-aa60-4b9ef0bc1edf,5818 Wilhelmine Summit,Suite 905,Port Skyla,Montana,31505,Condo - 5+ stories,1684884
9f632757-d630-49f9-8127-587185ad4ef2,762 Corwin Lights,Apt. 453,East Jasperstad,Nebraska,74607-9149,Townhouse,24279943
54c1e1fd-2aa6-465e-a23d-05a64c3e62a6,08380 Will Light,Apt. 412,Brisamouth,Wisconsin,51837-1390,Condo - 5+ stories,8110741
88892ceb-27ea-40d7-af51-74a24074b640,093 Cassin Viaduct,Suite 819,Kristown,Connecticut,09468,Single family home,17793104
7cfa0f81-d103-4d9f-9924-c8a0c44b9c5d,8100 Greenholt Wall,Suite 662,Port Meghan,Missouri,08979,Single family home,23452127
4bbc1e40-8501-4623-8855-b2fd536b5018,4244 Edythe Via,Suite 183,Lemkeville,Connecticut,45802,Single family home,19211417
a5d11ca7-c0a4-4193-acd9-2e8c1e16ca55,4337 Hackett Track,Apt. 048,West Marcella,Wisconsin,95171,Condo - 5+ stories,15471253
37451c70-7627-48d5-8f94-7c2aaedb68d3,9888 Corwin Ferry,Suite 525,East Mariannahaven,Vermont,20538,Cooperative,17055018
cf877d93-efa4-452f-989a-25276613b5ae,277 Pagac Points,Apt. 222,Estevanbury,New York,21087-4977,Mobile or manufactured,16536870
a9951bd7-02ce-4c1e-8c1e-60f1cea85e9f,982 Gutkowski Neck,Suite 156,Ludwigport,Texas,47682,Mobile or manufactured,11144483
593b3277-7e9d-4b00-a508-405c1599d97f,2192 Magnus Fort,Apt. 672,Lake Elyssaview,Texas,69042,Single family home,12548689
282b3182-c9d4-4b4f-bdc3-e677003535d5,8230 Dach Pines,Apt. 851,Delmerton,Nevada,88313,Townhouse,19432558
37ffd2ed-86b3-45c9-8afb-dbd96110eb8e,8682 Shanahan Radial,Apt. 469,Aaliyahmouth,Delaware,78155-4041,Condo - 5+ stories,27464613
aa8da4d3-a597-4ed1-afb2-3470f54b4b58,40789 Lind Estates,Apt. 598,Skylaborough,North Carolina,95521,Leasehold,17283820
e1700bc2-c7d9-491e-a546-9d7d5d9f6c2f,77088 Rice Springs,Apt. 031,New Hobartberg,Nevada,33469,Leasehold,14773033
e7cf9046-e880-4c13-bd87-32a6447f1a03,4516 Clarabelle Stream,Suite 000,Thereseview,Alaska,26082,Leasehold,13410630
d238bfe1-6f3c-45bf-8fd6-640f68461845,6034 Catherine Causeway,Suite 452,Mayertview,Rhode Island,32405-7618,Condo - 5+ stories,3573796
461e22b4-a63e-4551-92b4-24f9731ff1ed,440 Ratke Island,Apt. 242,Broderickport,Maine,77724,Condo - 4 or fewer stories,4446167
31b921ae-903e-4999-9be2-7da5d3723b50,8110 Ibrahim Ramp,Apt. 542,Lionelstad,Idaho,23030-6899,Condo - 5+ stories,4174909
2da632cc-fc65-4896-be63-79c77c130981,32561 Augustus View,Suite 479,Krajcikhaven,Washington,47997-5516,Townhouse,11170150
770f34cc-5e2d-4c65-8290-8b5cefb95829,2976 Walsh Squares,Apt. 454,Justynton,Hawaii,63535,Leasehold,11797321
3ba8ebbc-f937-4a83-8da3-7777d9e0f7d3,813 Ledner Spurs,Suite 684,East Stephaniestad,Iowa,15207,Modular,19597912
9aa27f95-b83a-40b2-a69c-c65090084753,361 O'Reilly Walk,Suite 525,Leannonmouth,Idaho,69826,Modular,718737
98d9d8a1-6382-4dad-aee9-f1dc74126c14,6073 Osinski Port,Apt. 876,East Garlandview,Delaware,42522,Townhouse,24399482
1f6a4085-6c39-4cce-a8e2-2d73ca0737df,829 Elta Manor,Suite 631,South Tomasbury,Tennessee,30406,Leasehold,22695724
82a29279-bc92-42e3-aa67-72a353b3ee6c,89793 Ondricka Valley,Suite 787,Prosaccostad,New Hampshire,37800,Condo - 5+ stories,25970030
48c5f3e9-6d67-43c4-9157-59e234e14486,4781 Justen Shore,Apt. 890,Gonzalohaven,Georgia,25456-6573,Modular,14913752
fbc5d798-aefa-446c-af12-586257e3d525,256 Volkman Crest,Apt. 859,New Rene,New Hampshire,21159,Mobile or manufactured,19362398
ec954b96-474c-4a5a-9e80-df551ac31b90,189 Schinner Park,Apt. 876,Reichertmouth,New Jersey,55198,Leasehold,12767765
2c34b283-b2b4-41f5-98a6-2aad2a27a366,8158 Senger Forges,Apt. 404,Huelshaven,Virginia,60129-8574,Condo - 5+ stories,25010813
ca6c2890-9232-49e8-b712-88bc62b11c15,602 Myah Highway,Apt. 429,Simoniston,South Dakota,79431-0811,Mobile or manufactured,18922546
b8090ab0-c598-4a0b-986e-1d7a90e02aea,874 Dickinson Common,Apt. 190,Paucektown,Idaho,68367,Condo - 5+ stories,16755842
d8507326-9398-4354-9560-4323bd34cf6d,6241 Cristobal Fields,Apt. 213,Thomasport,Virginia,15994,Condo - 5+ stories,16723758
d95e77e2-d43b-44d4-98e1-c067032fc04b,4637 Koelpin Lights,Apt. 653,Lake Ceasar,Nebraska,34622-3356,Townhouse,7848175
cd38ef12-1bcf-4033-9ce9-42e9735cbc69,43675 Hackett Shoal,Suite 467,South Micheal,Georgia,55421-7664,Townhouse,23521865
a32c3e4c-11e9-4fdc-99bc-3eed23e4ad2a,10398 Gretchen Motorway,Suite 146,Krajcikside,Maryland,28398-3719,Condo - 4 or fewer stories,11700122
594dc523-bf47-4173-b19d-1bb90c30415d,65759 Runolfsson Village,Suite 462,New Braden,Nevada,70865-1466,Single family home,17877862
32931594-1a35-480b-9e7f-54e73e403fa2,649 Neva Estates,Suite 773,O'Haramouth,North Carolina,45096-1874,Condo - 5+ stories,5165363
b24abe26-7a98-442c-b098-dac128108e90,224 Melody Garden,Apt. 403,Steuberbury,Arizona,82816,Leasehold,18045696
31c8c786-4e0f-4860-b643-0db2ca2259fb,4961 Leffler Gardens,Apt. 559,New Elzatown,New York,16077-2815,Cooperative,25271630
d93e0500-c039-4347-93ce-7f857b3c670c,3931 Auer Hills,Suite 030,Port Laurie,Colorado,87012,Modular,1292247
aca0eb64-4946-4041-bc3b-d02e1506e7e1,7138 Reid Greens,Apt. 006,Lake Austin,Alaska,59248,Condo - 5+ stories,7980057
ade76242-2e63-4187-b713-d7e7284473b4,6475 Miracle Street,Apt. 658,Orlandberg,Utah,03785,Leasehold,12930521
eb4304e3-8134-4dce-bd59-a5f4d6c4d007,244 Jana Forks,Apt. 810,Laurenburgh,Oregon,56541,Single family home,25951307
8f799a92-82dd-4256-9a1e-2bf712607646,407 Treutel Road,Suite 003,Maudebury,New Mexico,87552,Townhouse,3760675
30ea5a6d-8bcb-42ef-a87a-0f0be03e7c7c,1175 Enrico Road,Apt. 799,Turcotteshire,Florida,43405,Mobile or manufactured,18005001
f6695e0f-d476-452f-a080-c91b0901d99f,7330 Mireya Corner,Suite 893,Anitachester,Maine,85228,Modular,28542173
b59f28a7-43fc-40e7-9508-7a5d463ce069,740 Daniel Islands,Apt. 965,Lake Kasandraview,South Dakota,00061,Condo - 4 or fewer stories,13231388
4ce13cd8-6209-4b9d-929b-abc53f173c0d,415 Torphy Drives,Suite 652,McClureborough,Kansas,37143,Mobile or manufactured,29166649
86e86c13-898b-49b8-8460-62762478acdc,97992 Otis Ville,Suite 516,East Alexannemouth,Idaho,46061-0240,Modular,17119082
e007f97c-a698-4921-a62b-9eb24820ad58,522 Nina Prairie,Apt. 870,Brownborough,Kentucky,20852-0838,Condo - 4 or fewer stories,23018632
ba47ef66-007f-4a15-9017-d6a99d7b3a86,959 Stroman Islands,Apt. 216,Prosaccochester,New Mexico,67082,Mobile or manufactured,18125339
8d1003c0-82b3-4236-b944-595c55c465bb,0542 Monahan Spur,Apt. 240,Jacobsontown,Connecticut,88323-9440,Townhouse,2476106
b6ccab05-223d-440b-9988-21b5a073da73,295 Walter Meadows,Apt. 926,Purdyside,Pennsylvania,70427-4068,Condo - 5+ stories,22475586
21c77ce8-b433-4fc3-84b1-970fb5aa5302,427 Willms Stream,Apt. 298,East Samara,Indiana,59061-2734,Modular,3360736
b83fd4f4-e8b7-431d-bbe8-385d9a64f7a1,551 Parisian Manor,Suite 350,Andersonstad,Colorado,67212-6325,Townhouse,25875276
778b6967-f0cd-4936-b049-b8dd99506164,022 Elisabeth Burg,Suite 090,New Clemmie,Alabama,63025,Cooperative,28147550
15af0ddb-bb85-420f-84e4-d3eede61b627,58502 Williamson Glens,Suite 043,North Mireyamouth,New Jersey,46685,Cooperative,17126138
db151ff0-03d2-4658-aac3-9eb797859a96,72692 Mia Stravenue,Apt. 857,New Beverlyton,Nevada,95848,Mobile or manufactured,27891130
c3f1c5f8-01b1-44e1-b7b5-867ac611919b,67498 Darron Knoll,Apt. 032,Sheldonbury,Ohio,42627-0480,Condo - 5+ stories,3084517
19dc4c4f-ec3d-423c-9767-2291ab68a448,855 Edwardo Avenue,Suite 891,Framihaven,Michigan,62446-8277,Mobile or manufactured,14858001
85290e61-0131-427a-ba88-f8527d94463b,18401 Domenic Center,Suite 854,South Corbinhaven,Tennessee,01632,Leasehold,3480188
c05ce551-630f-4f8e-9151-6efc9dc25de4,22910 Beatrice Plaza,Apt. 277,Albaton,Nebraska,17726-7114,Townhouse,11707293
38dbbedf-6c3a-48a1-ad5f-4aabf2af2a67,7050 Karianne Extensions,Suite 218,Torpfort,Ohio,07812,Leasehold,623793
e4f49b04-016b-49b5-9dca-db3bf1479d5d,1661 Maribel Terrace,Suite 418,Ashlymouth,South Dakota,49178,Cooperative,21420383
24d5647d-8459-46bd-9d96-bdc9131ae01b,0492 Hudson Street,Apt. 680,Wuckertton,Wisconsin,71807,Modular,11920750
3e1eb87e-5a92-4721-b9c4-7eca3f665197,831 Jazmyn Highway,Apt. 722,New Tiffany,Illinois,19137-7059,Modular,22186988
24119607-87a7-41de-951e-518da68b2a28,84790 O'Keefe Lodge,Suite 281,Port Adalberto,Alaska,19216,Condo - 4 or fewer stories,12156127
1f81dde3-7d84-44de-84c3-4c923f2d4209,56382 Schultz Trace,Apt. 562,Lake Alyshaville,Missouri,59725-8403,Mobile or manufactured,25191861
19cdf47a-8038-4882-873e-6561f9e49dab,52802 Neil Union,Suite 063,Port Alphonsoview,South Carolina,73483,Condo - 4 or fewer stories,22910450
95b1a759-b4f0-4e1e-b79e-f0d58b31c530,75271 Tanya Hills,Apt. 109,East Darrinburgh,Michigan,19400,Condo - 4 or fewer stories,24078140
a736c1c9-7758-4703-b127-629c517f16ec,77258 Langosh Lakes,Apt. 656,Lake Danykachester,Wyoming,86219,Condo - 4 or fewer stories,18555991
c4031334-2aef-42c5-9572-12844cd37c12,501 Greenholt Mills,Suite 083,Darrelstad,North Dakota,63190,Mobile or manufactured,27512429
a4cba5a1-737e-4815-892b-515e6a7311f3,916 Carlee Forge,Apt. 997,East Ernestoberg,Colorado,31091,Townhouse,19153573
3191baf1-9c8d-4604-9f3e-99c622454df3,621 Wayne Extensions,Suite 128,West Pierceton,Virginia,87280-8507,Townhouse,16442418
7bb4cc71-7700-4b91-a32c-dddb4963ebef,274 Malika Crossroad,Suite 291,Xzavierhaven,Maine,61926-0707,Condo - 5+ stories,18797211
634f95ea-3c90-4af1-8397-a37be5b3fd9c,6293 Berge Ford,Suite 932,Wandashire,Delaware,42322-0569,Condo - 4 or fewer stories,2366241
aa255843-cc42-46a9-b2cf-4efe9e30fce9,672 Syble Brook,Suite 100,North Arielle,North Dakota,46848-9173,Townhouse,8850435
e14a611c-7f02-493b-a57d-16ab593b2e6b,938 Ortiz Dale,Apt. 342,Nedchester,Georgia,36048,Condo - 4 or fewer stories,14921055
8ae2c2ec-3d7f-48db-83e7-bad0b62cea9a,6638 Monahan Lake,Apt. 208,Beerchester,Kentucky,08925,Condo - 4 or fewer stories,14304754
e36a3b8e-e7ed-4486-a37e-6431b7326602,4344 Jackson Cliff,Suite 395,North Wilber,New Jersey,93387,Condo - 5+ stories,11054711
af060e22-160e-4a30-aa58-6b060f4757ad,5681 Wunsch Ways,Apt. 398,Lockmanbury,New Jersey,88165,Townhouse,26228962
154e9fb3-6257-4659-bdb8-b96b278ad475,15217 Corrine Streets,Apt. 774,West Jessy,Virginia,25759,Cooperative,2000866
3a268468-1e39-4c54-a3b9-4ed4f3326da4,33051 Jocelyn Dale,Suite 774,Fredericport,Oregon,47745,Single family home,27098959
df53ab80-7daa-4774-8d3f-34841abafd0f,649 Cordelia Springs,Suite 832,Port Sydneyfurt,Minnesota,82793,Single family home,28759172
ac1fd8a2-1063-49d0-b4eb-db195cc4a135,76433 Jenifer Pines,Apt. 433,New Trehaven,California,58975,Mobile or manufactured,5349593
3a2cc575-47a3-43db-a242-742c31ec3631,63602 Angela Hill,Suite 603,West Fletcherville,Kansas,34629-1332,Modular,465784
13899a4b-d7e5-4af6-889a-967f2a645463,66199 Brown Ports,Suite 345,Hesselhaven,Rhode Island,94186,Modular,754420
